STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/19/2015,,,,,0,",,7,0700",0,",,7",2,",,7",54,",,7",10,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/20/2015,,,,,0,",,7,0700",0,",,7",2,",,7",62,",,7",22,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/21/2015,,,,,0,",,7,0700",0,",,7",1,",,7",50,",,7",24,",,7",24,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/22/2015,,,,,0,",,7,0700",0,",,7",1,",,7",50,",,7",21,",,7",29,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/23/2015,,,,,0,"T,,7,0700",0,"T,,7",1,",,7",55,",,7",21,",,7",22,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/24/2015,,,,,0,",,7,0700",0,",,7",1,",,7",47,",,7",14,",,7",15,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/25/2015,,,,,0,",,7,0700",0,",,7",1,",,7",44,Ian,13,Ian,,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/26/2015,,,,,0.08,",,7,0700",2.2,",,7",3,",,7",44,Ian,11,Ian,,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/27/2015,,,,,0,",,7,0700",0,",,7",3,",,7",44,Ian,7,Ian,,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/28/2015,,,,,0.05,",,7,0700",0,",,7",2,",,7",40,",,7",4,",,7",6,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/29/2015,,,,,0,",,7,0700",0,",,7",1,",,7",35,",,7",3,",,7",8,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/30/2015,,,,,0,",,7,0700",0,",,7",1,",,7",29,",,7",6,",,7",8,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,12/31/2015,,,,,0,",,7,0700",0,",,7",1,",,7",32,",,7",6,",,7",6,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/1/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",29,",,7",6,",,7",8,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/2/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",40,",,7",5,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/3/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",46,",,7",9,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/4/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",51,",,7",17,",,7",17,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/5/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",50,",,7",17,",,7",18,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/6/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",51,",,7",18,",,7",20,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/7/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",53,",,7",20,",,7",27,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/8/2016,,,,,0.09,",,7,0700",1,",,7",1,",,7",40,",,7",19,",,7",21,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/9/2016,,,,,0,",,7,0700",0,",,7",1,",,7",42,Ian,15,Ian,,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/10/2016,,,,,0,",,7,0700",0,",,7",1,",,7",44,Ian,17,Ian,,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/11/2016,,,,,0,",,7,0700",0,",,7",1,",,7",47,Ian,17,Ian,14,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/12/2016,,,,,0,",,7,0700",0,",,7",1,",,7",52,",,7",14,",,7",20,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/13/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",56,",,7",19,",,7",21,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/14/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",59,",,7",20,",,7",20,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/15/2016,,,,,0,",,7,0700",0,",,7",0,",,7",47,",,7",20,",,7",21,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/16/2016,,,,,0,",,7,0700",0,",,7",0,",,7",40,",,7",21,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/17/2016,,,,,0,",,7,0700",0,",,7",0,",,7",41,",,7",16,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/18/2016,,,,,0,",,7,0700",0,",,7",0,",,7",47,",,7",18,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/19/2016,,,,,0.02,",,7,0700",0.1,",,7",0,"T,,7",56,",,7",24,",,7",28,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/20/2016,,,,,0,",,7,0700",0,",,7",0,",,7",48,",,7",22,",,7",28,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/21/2016,,,,,0,",,7,0700",0,",,7",0,",,7",53,",,7",26,",,7",26,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/22/2016,,,,,0,",,7,0700",0,",,7",0,",,7",49,",,7",18,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/23/2016,,,,,0,",,7,0700",0,",,7",0,",,7",59,",,7",20,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/24/2016,,,,,0,",,7,0700",0,",,7",0,",,7",67,",,7",28,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/25/2016,,,,,0,",,7,0700",0,",,7",0,",,7",49,",,7",26,",,7",26,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/26/2016,,,,,0,"T,,7,0700",0,"T,,7",0,",,7",41,",,7",15,",,7",15,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/27/2016,,,,,0,",,7,0700",0,",,7",0,",,7",50,",,7",15,",,7",22,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/28/2016,,,,,0,",,7,0700",0,",,7",0,",,7",57,",,7",20,",,7",21,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/29/2016,,,,,0,",,7,0700",0,",,7",0,",,7",66,",,7",21,",,7",45,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/30/2016,,,,,0,",,7,0700",0,",,7",0,",,7",59,",,7",31,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/31/2016,,,,,0.15,",,7,0700",1.2,",,7",1,",,7",69,",,7",27,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/1/2016,,,,,0.07,",,7,0700",0.7,",,7",1,",,7",37,",,7",20,",,7",21,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/2/2016,,,,,0.42,",,7,0700",6.3,",,7",7,",,7",32,",,7",16,",,7",16,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/3/2016,,,,,0.03,",,7,0700",1.2,",,7",5,",,7",27,",,7",4,",,7",4,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/4/2016,,,,,0,",,7,0700",0,",,7",5,",,7",33,",,7",4,",,7",7,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/5/2016,,,,,0,",,7,0700",0,",,7",4,",,7",43,",,7",7,",,7",20,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/6/2016,,,,,0,",,7,0700",0,",,7",3,",,7",43,",,7",17,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/7/2016,,,,,0,",,7,0700",0,",,7",3,",,7",53,",,7",24,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/8/2016,,,,,0,",,7,0700",0,",,7",1,",,7",47,",,7",17,",,7",17,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/9/2016,,,,,0,",,7,0700",0,",,7",1,",,7",51,",,7",17,",,7",22,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/10/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",60,",,7",22,",,7",32,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/11/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",71,",,7",29,",,7",32,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/12/2016,,,,,0,",,7,0700",0,",,7",0,",,7",68,",,7",29,",,7",30,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/13/2016,,,,,0,",,7,0700",0,",,7",0,",,7",57,",,7",30,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/14/2016,,,,,0,",,7,0700",0,",,7",0,",,7",69,",,7",30,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/15/2016,,,,,0,",,7,0700",0,",,7",0,",,7",56,",,7",25,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/16/2016,,,,,0,",,7,0700",0,",,7",0,",,7",60,",,7",29,",,7",29,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/17/2016,,,,,0,",,7,0700",0,",,7",0,",,7",57,",,7",26,",,7",27,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/18/2016,,,,,0,",,7,0700",0,",,7",0,",,7",67,",,7",27,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/19/2016,,,,,0,",,7,0700",0,",,7",0,",,7",76,",,7",31,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/20/2016,,,,,0,",,7,0700",0,",,7",0,",,7",69,",,7",31,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/21/2016,,,,,0,",,7,0700",0,",,7",0,",,7",65,",,7",34,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/22/2016,,,,,0,",,7,0700",0,",,7",0,",,7",49,",,7",24,",,7",24,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/23/2016,,,,,0.09,",,7,0700",0.8,",,7",1,",,7",53,",,7",23,",,7",26,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/24/2016,,,,,0,",,7,0700",0,",,7",0,",,7",43,",,7",19,",,7",19,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/25/2016,,,,,0,",,7,0700",0,",,7",0,",,7",55,",,7",18,",,7",19,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/26/2016,,,,,0,",,7,0700",0,",,7",0,",,7",54,",,7",19,",,7",24,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/27/2016,,,,,0,",,7,0700",0,",,7",0,",,7",65,",,7",24,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/28/2016,,,,,0,",,7,0700",0,",,7",0,",,7",74,",,7",31,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/29/2016,,,,,0,",,7,0700",0,",,7",0,",,7",63,",,7",40,",,7",45,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/1/2016,,,,,0,",,7,0700",0,",,7",0,",,7",67,",,7",30,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/2/2016,,,,,0,",,7,0700",0,",,7",0,",,7",60,",,7",31,",,7",37,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/3/2016,,,,,0,",,7,0700",0,",,7",0,",,7",61,",,7",29,",,7",29,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/4/2016,,,,,0,",,7,0700",0,",,7",0,",,7",67,",,7",29,",,7",38,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/5/2016,,,,,0,",,7,0700",0,",,7",0,",,7",60,",,7",30,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/6/2016,,,,,0,",,7,0700",0,",,7",0,",,7",67,",,7",34,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/7/2016,,,,,0,",,7,0700",0,",,7",0,",,7",70,",,7",37,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/8/2016,,,,,0.06,",,7,0700",0,",,7",0,",,7",59,",,7",26,",,7",26,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/9/2016,,,,,0,",,7,0700",0,",,7",0,",,7",52,",,7",25,",,7",25,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/10/2016,,,,,0,",,7,0700",0,",,7",0,",,7",64,",,7",25,",,7",25,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/11/2016,,,,,0,",,7,0700",0,",,7",0,",,7",70,",,7",25,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/12/2016,,,,,0,",,7,0700",0,",,7",0,",,7",75,",,7",31,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/13/2016,,,,,0,",,7,0700",0,",,7",0,",,7",66,",,7",41,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/14/2016,,,,,0,",,7,0700",0,",,7",0,",,7",64,",,7",36,",,7",36,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/15/2016,,,,,0,",,7,0700",0,",,7",0,",,7",67,",,7",29,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/16/2016,,,,,0,",,7,0700",0,",,7",0,",,7",48,",,7",27,",,7",27,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/17/2016,,,,,0,",,7,0700",0,",,7",0,",,7",51,",,7",25,",,7",25,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/18/2016,,,,,0.29,",,7,0700",3,",,7",3,",,7",38,",,7",20,",,7",20,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/19/2016,,,,,0.02,",,7,0700",0.2,",,7",2,",,7",33,",,7",20,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/20/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",37,",,7",19,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/21/2016,,,,,0,",,7,0700",0,",,7",0,",,7",62,",,7",36,",,7",36,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/22/2016,,,,,0,",,7,0700",0,",,7",0,",,7",76,",,7",33,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/23/2016,,,,,0.46,",,7,0700",1.7,",,7",2,",,7",72,",,7",27,",,7",27,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/24/2016,,,,,0.36,",,7,0700",8.5,",,7",8,",,7",33,",,7",13,",,7",13,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/25/2016,,,,,0,",,7,0700",0,",,7",3,",,7",52,",,7",13,",,7",25,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/26/2016,,,,,0.01,",,7,0700",0,"T,,7",2,",,7",52,",,7",25,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/27/2016,,,,,0,",,7,0700",0,",,7",1,",,7",39,",,7",20,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/28/2016,,,,,0,",,7,0700",0,",,7",0,"T,,7",55,",,7",20,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/29/2016,,,,,0,",,7,0700",0,",,7",0,",,7",68,",,7",30,",,7",36,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/30/2016,,,,,0.02,",,7,0700",0,",,7",0,",,7",60,",,7",30,",,7",30,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/31/2016,,,,,0.02,",,7,0700",0,"T,,7",0,",,7",53,",,7",23,",,7",25,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/1/2016,,,,,0.04,",,7,0700",0,",,7",0,",,7",41,",,7",20,",,7",20,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/2/2016,,,,,0,",,7,0700",0,",,7",0,",,7",52,",,7",20,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/3/2016,,,,,0,",,7,0700",0,",,7",0,",,7",67,",,7",35,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/4/2016,,,,,0,",,7,0700",0,",,7",0,",,7",72,",,7",36,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/5/2016,,,,,0,",,7,0700",0,",,7",0,",,7",79,",,7",39,",,7",41,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/6/2016,,,,,0,",,7,0700",0,",,7",0,",,7",73,",,7",33,",,7",34,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/7/2016,,,,,0,",,7,0700",0,",,7",0,",,7",73,",,7",34,",,7",41,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/8/2016,,,,,0,",,7,0700",0,",,7",0,",,7",68,",,7",35,",,7",36,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/9/2016,,,,,0,",,7,0700",0,",,7",0,",,7",66,",,7",36,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/10/2016,,,,,0.08,",,7,0700",0,",,7",0,",,7",77,",,7",41,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/11/2016,,,,,0.23,",,7,0700",0,",,7",0,",,7",69,",,7",34,",,7",36,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/12/2016,,,,,0,"T,,7,0700",0,",,7",0,",,7",61,",,7",35,",,7",35,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/13/2016,,,,,0,",,7,0700",0,",,7",0,",,7",73,",,7",35,",,7",45,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/14/2016,,,,,0,",,7,0700",0,",,7",0,",,7",77,",,7",39,",,7",45,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/15/2016,,,,,0,",,7,0700",0,",,7",0,",,7",81,",,7",40,",,7",45,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/16/2016,,,,,0.4,",,7,0700",0.5,",,7",0,"T,,7",55,",,7",45,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/17/2016,,,,,0.94,",,7,0700",6.8,",,7",6,",,7",45,",,7",33,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/18/2016,,,,,0.05,",,7,0700",0.1,",,7",0,"T,,7",40,",,7",29,",,7",30,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/19/2016,,,,,0.02,",,7,0700",0,"T,,7",0,",,7",45,",,7",28,",,7",29,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/20/2016,,,,,0,"T,,7,0700",0,"T,,7",0,",,7",53,",,7",29,",,7",33,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/21/2016,,,,,0,",,7,0700",0,",,7",0,",,7",60,",,7",32,",,7",34,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/22/2016,,,,,0,",,7,0700",0,",,7",0,",,7",69,",,7",34,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/23/2016,,,,,0,",,7,0700",0,",,7",0,",,7",83,",,7",39,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/24/2016,,,,,0,",,7,0700",0,",,7",0,",,7",79,",,7",45,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/25/2016,,,,,0,",,7,0700",0,",,7",0,",,7",68,",,7",39,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/26/2016,,,,,0.01,",,7,0700",0,",,7",0,",,7",76,",,7",39,",,7",41,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/27/2016,,,,,0.04,",,7,0700",0,",,7",0,",,7",53,",,7",30,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/28/2016,,,,,0,"T,,7,0700",0,",,7",0,",,7",59,",,7",29,",,7",38,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/29/2016,,,,,0.23,",,7,0700",0,",,7",0,",,7",40,",,7",31,",,7",34,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/30/2016,,,,,0.63,",,7,0700",0.5,",,7",0,"T,,7",38,",,7",34,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/1/2016,,,,,0.17,",,7,0700",0,"T,,7",0,",,7",39,",,7",32,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/2/2016,,,,,0.05,",,7,0700",0,"T,,7",0,",,7",43,",,7",25,",,7",26,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/3/2016,,,,,0,",,7,0700",0,",,7",0,",,7",63,",,7",26,",,7",34,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/4/2016,,,,,0,",,7,0700",0,",,7",0,",,7",70,",,7",34,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/5/2016,,,,,0,",,7,0700",0,",,7",0,",,7",79,",,7",39,",,7",44,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/6/2016,,,,,0,",,7,0700",0,",,7",0,",,7",86,",,7",44,",,7",49,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/7/2016,,,,,0,",,7,0700",0,",,7",0,",,7",86,",,7",48,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/8/2016,,,,,0.3,",,7,0700",0,",,7",0,",,7",61,",,7",31,",,7",,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/9/2016,,,,,0,"T,,7,0700",0,",,7",0,",,7",65,",,7",39,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/10/2016,,,,,0,"T,,7,0700",0,",,7",0,",,7",71,",,7",39,",,7",46,",,7,0700"
